_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,WhPerMile,kWhRequested,milesRequested,minutesAvailable,modifiedAt,paymentRequired,requestedDeparture,userID
60f0d310f9af8b5984bfeb1a,0039,"Wed, 30 Jun 2021 02:31:18 GMT","Wed, 30 Jun 2021 04:04:38 GMT","Wed, 30 Jun 2021 03:56:28 GMT",4.801,2_39_139_28_2021-06-30 02:31:18.170587,0002,CA-303,2-39-139-28,America/Los_Angeles,000001263,320.0,32.0,100.0,480.0,"Wed, 30 Jun 2021 02:31:41 GMT",True,"Wed, 30 Jun 2021 10:31:18 GMT",1263.0
60f0d310f9af8b5984bfeb1b,0039,"Wed, 30 Jun 2021 02:56:25 GMT","Wed, 30 Jun 2021 03:46:49 GMT",,33.812,2_39_81_4550_2021-06-30 02:56:24.855892,0002,11900388,2-39-81-4550,America/Los_Angeles,000009284,274.0,41.1,150.0,432.0,"Wed, 30 Jun 2021 02:56:40 GMT",True,"Wed, 30 Jun 2021 10:08:25 GMT",9284.0
60f0d310f9af8b5984bfeb1c,0039,"Wed, 30 Jun 2021 04:27:28 GMT","Wed, 30 Jun 2021 04:42:30 GMT",,9.484,2_39_81_4550_2021-06-30 04:27:13.799583,0002,11900388,2-39-81-4550,America/Los_Angeles,000010180,630.0,63.0,100.0,480.0,"Wed, 30 Jun 2021 04:27:28 GMT",True,"Wed, 30 Jun 2021 12:27:28 GMT",10180.0
60f22576f9af8b5b83e1617d,0039,"Wed, 30 Jun 2021 13:11:53 GMT","Wed, 30 Jun 2021 14:42:47 GMT","Wed, 30 Jun 2021 14:22:17 GMT",7.545,2_39_126_20_2021-06-30 13:11:48.954526,0002,CA-310,2-39-126-20,America/Los_Angeles,000000300,290.0,29.0,100.0,410.0,"Wed, 30 Jun 2021 13:11:53 GMT",True,"Wed, 30 Jun 2021 20:01:53 GMT",300.0
60f22576f9af8b5b83e1617e,0039,"Wed, 30 Jun 2021 13:38:08 GMT","Wed, 30 Jun 2021 18:53:47 GMT","Wed, 30 Jun 2021 15:15:51 GMT",4.984,2_39_139_28_2021-06-30 13:37:50.272470,0002,CA-303,2-39-139-28,America/Los_Angeles,000012899,250.0,7.0,28.0,300.0,"Wed, 30 Jun 2021 13:38:07 GMT",True,"Wed, 30 Jun 2021 18:38:08 GMT",12899.0
60f22576f9af8b5b83e1617f,0039,"Wed, 30 Jun 2021 14:47:45 GMT","Thu, 01 Jul 2021 00:47:00 GMT","Wed, 30 Jun 2021 17:07:34 GMT",8.156,2_39_131_30_2021-06-30 14:47:35.912467,0002,CA-305,2-39-131-30,America/Los_Angeles,000004947,310.0,18.91,61.0,480.0,"Wed, 30 Jun 2021 14:47:44 GMT",True,"Wed, 30 Jun 2021 22:47:45 GMT",4947.0
60f22576f9af8b5b83e16180,0039,"Wed, 30 Jun 2021 15:19:47 GMT","Wed, 30 Jun 2021 21:11:45 GMT","Wed, 30 Jun 2021 19:25:40 GMT",28.001,2_39_79_381_2021-06-30 15:19:36.075930,0002,CA-490,2-39-79-381,America/Los_Angeles,000015724,300.0,45.0,150.0,576.0,"Wed, 30 Jun 2021 15:19:47 GMT",True,"Thu, 01 Jul 2021 00:55:47 GMT",15724.0
60f22576f9af8b5b83e16181,0039,"Wed, 30 Jun 2021 15:37:04 GMT","Wed, 30 Jun 2021 18:37:41 GMT","Wed, 30 Jun 2021 16:44:06 GMT",4.195,2_39_79_380_2021-06-30 15:36:54.018484,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,20.4,60.0,360.0,"Wed, 30 Jun 2021 15:37:03 GMT",True,"Wed, 30 Jun 2021 21:37:04 GMT",751.0
60f22576f9af8b5b83e16182,0039,"Wed, 30 Jun 2021 16:47:25 GMT","Wed, 30 Jun 2021 20:39:43 GMT","Wed, 30 Jun 2021 17:18:08 GMT",0.895,2_39_127_19_2021-06-30 16:47:24.971016,0002,CA-309,2-39-127-19,America/Los_Angeles,,,,,,,,,
60f22576f9af8b5b83e16183,0039,"Wed, 30 Jun 2021 18:13:47 GMT","Wed, 30 Jun 2021 20:20:09 GMT",,14.295,2_39_130_31_2021-06-30 18:13:35.316333,0002,CA-306,2-39-130-31,America/Los_Angeles,000015652,280.0,28.0,100.0,1442.0,"Wed, 30 Jun 2021 18:13:46 GMT",True,"Thu, 01 Jul 2021 18:15:47 GMT",15652.0
60f22576f9af8b5b83e16184,0039,"Wed, 30 Jun 2021 19:00:17 GMT","Wed, 30 Jun 2021 19:39:08 GMT",,12.404,2_39_81_4550_2021-06-30 19:00:02.753322,0002,11900388,2-39-81-4550,America/Los_Angeles,000005855,286.0,85.8,300.0,634.0,"Wed, 30 Jun 2021 19:00:16 GMT",True,"Thu, 01 Jul 2021 05:34:17 GMT",5855.0
60f22576f9af8b5b83e16185,0039,"Wed, 30 Jun 2021 19:09:55 GMT","Thu, 01 Jul 2021 01:31:08 GMT","Wed, 30 Jun 2021 19:32:39 GMT",0.791,2_39_139_28_2021-06-30 19:09:34.702501,0002,CA-303,2-39-139-28,America/Los_Angeles,000012899,250.0,7.0,28.0,300.0,"Wed, 30 Jun 2021 19:09:54 GMT",True,"Thu, 01 Jul 2021 00:09:55 GMT",12899.0
60f22576f9af8b5b83e16186,0039,"Wed, 30 Jun 2021 20:29:24 GMT","Thu, 01 Jul 2021 02:10:33 GMT","Wed, 30 Jun 2021 21:22:24 GMT",5.078,2_39_130_31_2021-06-30 20:29:01.436466,0002,CA-306,2-39-130-31,America/Los_Angeles,000013544,310.0,17.05,55.0,240.0,"Wed, 30 Jun 2021 20:29:24 GMT",True,"Thu, 01 Jul 2021 00:29:24 GMT",13544.0
60f22576f9af8b5b83e16187,0039,"Wed, 30 Jun 2021 20:31:08 GMT","Wed, 30 Jun 2021 21:58:36 GMT","Wed, 30 Jun 2021 21:58:32 GMT",8.933,2_39_89_25_2021-06-30 20:30:58.980187,0002,CA-315,2-39-89-25,America/Los_Angeles,000000431,286.0,28.6,100.0,480.0,"Wed, 30 Jun 2021 20:31:07 GMT",True,"Thu, 01 Jul 2021 04:31:08 GMT",431.0
60f22576f9af8b5b83e16188,0039,"Wed, 30 Jun 2021 21:17:51 GMT","Thu, 01 Jul 2021 00:04:33 GMT","Wed, 30 Jun 2021 23:16:19 GMT",6.179,2_39_138_29_2021-06-30 21:17:42.287191,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,380.0,7.6,20.0,480.0,"Wed, 30 Jun 2021 21:17:50 GMT",True,"Thu, 01 Jul 2021 05:17:51 GMT",10927.0
60f22576f9af8b5b83e16189,0039,"Wed, 30 Jun 2021 22:00:44 GMT","Wed, 30 Jun 2021 22:36:33 GMT",,21.916,2_39_81_4550_2021-06-30 22:00:37.944736,0002,11900388,2-39-81-4550,America/Los_Angeles,000009307,301.0,45.15,150.0,492.0,"Wed, 30 Jun 2021 22:00:43 GMT",True,"Thu, 01 Jul 2021 06:12:44 GMT",9307.0
60f22576f9af8b5b83e1618a,0039,"Wed, 30 Jun 2021 23:18:29 GMT","Thu, 01 Jul 2021 00:41:22 GMT",,49.16,2_39_81_4550_2021-06-30 23:18:24.778671,0002,11900388,2-39-81-4550,America/Los_Angeles,000009570,258.0,51.6,200.0,634.0,"Wed, 30 Jun 2021 23:18:28 GMT",True,"Thu, 01 Jul 2021 09:52:29 GMT",9570.0
60f22576f9af8b5b83e1618b,0039,"Thu, 01 Jul 2021 00:53:38 GMT","Thu, 01 Jul 2021 01:57:55 GMT",,3.574,2_39_125_21_2021-07-01 00:53:26.379748,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Thu, 01 Jul 2021 00:53:37 GMT",True,"Thu, 01 Jul 2021 09:47:38 GMT",1746.0
60f22576f9af8b5b83e1618c,0039,"Thu, 01 Jul 2021 02:11:43 GMT","Thu, 01 Jul 2021 02:45:31 GMT",,13.968,2_39_81_4550_2021-07-01 02:11:36.058867,0002,11900388,2-39-81-4550,America/Los_Angeles,000000265,291.0,29.1,100.0,480.0,"Thu, 01 Jul 2021 02:11:42 GMT",True,"Thu, 01 Jul 2021 10:11:43 GMT",265.0
60f22576f9af8b5b83e1618d,0039,"Thu, 01 Jul 2021 02:56:00 GMT","Thu, 01 Jul 2021 03:26:36 GMT",,21.776,2_39_81_4550_2021-07-01 02:55:49.229690,0002,11900388,2-39-81-4550,America/Los_Angeles,000012353,286.0,71.5,250.0,536.0,"Thu, 01 Jul 2021 02:55:59 GMT",True,"Thu, 01 Jul 2021 11:52:00 GMT",12353.0
60f22576f9af8b5b83e1618e,0039,"Thu, 01 Jul 2021 03:37:03 GMT","Thu, 01 Jul 2021 04:58:07 GMT",,54.728,2_39_81_4550_2021-07-01 03:36:53.051303,0002,11900388,2-39-81-4550,America/Los_Angeles,000009741,258.0,25.8,100.0,480.0,"Thu, 01 Jul 2021 03:37:03 GMT",True,"Thu, 01 Jul 2021 11:37:03 GMT",9741.0
60f22576f9af8b5b83e1618f,0039,"Thu, 01 Jul 2021 05:15:45 GMT","Thu, 01 Jul 2021 06:06:10 GMT",,30.752,2_39_81_4550_2021-07-01 05:15:33.647311,0002,11900388,2-39-81-4550,America/Los_Angeles,000009707,280.0,36.4,130.0,375.0,"Thu, 01 Jul 2021 05:15:44 GMT",True,"Thu, 01 Jul 2021 11:30:45 GMT",9707.0
60f3769cf9af8b5d86866971,0039,"Thu, 01 Jul 2021 14:53:46 GMT","Thu, 01 Jul 2021 20:53:05 GMT","Thu, 01 Jul 2021 18:02:26 GMT",21.097,2_39_79_379_2021-07-01 14:53:34.556441,0002,CA-327,2-39-79-379,America/Los_Angeles,000003853,340.0,68.0,200.0,605.0,"Thu, 01 Jul 2021 14:53:45 GMT",True,"Fri, 02 Jul 2021 00:58:46 GMT",3853.0
60f3769cf9af8b5d86866972,0039,"Thu, 01 Jul 2021 14:55:32 GMT","Fri, 02 Jul 2021 00:57:31 GMT","Thu, 01 Jul 2021 16:44:15 GMT",6.287,2_39_131_30_2021-07-01 14:55:32.266682,0002,CA-305,2-39-131-30,America/Los_Angeles,000004947,310.0,18.91,61.0,480.0,"Thu, 01 Jul 2021 14:56:01 GMT",True,"Thu, 01 Jul 2021 22:55:32 GMT",4947.0
60f3769cf9af8b5d86866973,0039,"Thu, 01 Jul 2021 16:11:45 GMT","Thu, 01 Jul 2021 23:19:27 GMT","Thu, 01 Jul 2021 19:07:34 GMT",9.993,2_39_79_377_2021-07-01 16:11:45.324019,0002,CA-325,2-39-79-377,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Thu, 01 Jul 2021 16:11:45 GMT",True,"Thu, 01 Jul 2021 19:11:45 GMT",9048.0
60f3769cf9af8b5d86866974,0039,"Thu, 01 Jul 2021 16:29:40 GMT","Thu, 01 Jul 2021 19:43:25 GMT","Thu, 01 Jul 2021 17:00:00 GMT",0.882,2_39_139_28_2021-07-01 16:29:40.317722,0002,CA-303,2-39-139-28,America/Los_Angeles,,,,,,,,,
60f3769cf9af8b5d86866975,0039,"Thu, 01 Jul 2021 16:32:16 GMT","Thu, 01 Jul 2021 18:26:10 GMT","Thu, 01 Jul 2021 17:30:11 GMT",6.513,2_39_129_17_2021-07-01 16:32:04.013394,0002,CA-307,2-39-129-17,America/Los_Angeles,000015652,280.0,28.0,100.0,1442.0,"Thu, 01 Jul 2021 16:32:15 GMT",True,"Fri, 02 Jul 2021 16:34:16 GMT",15652.0
60f3769cf9af8b5d86866976,0039,"Thu, 01 Jul 2021 17:52:13 GMT","Fri, 02 Jul 2021 00:34:03 GMT","Thu, 01 Jul 2021 20:11:31 GMT",7.951,2_39_79_380_2021-07-01 17:51:59.388516,0002,CA-489,2-39-79-380,America/Los_Angeles,000001111,320.0,9.6,30.0,480.0,"Thu, 01 Jul 2021 17:52:13 GMT",True,"Fri, 02 Jul 2021 01:52:13 GMT",1111.0
60f3769cf9af8b5d86866977,0039,"Thu, 01 Jul 2021 17:57:44 GMT","Thu, 01 Jul 2021 18:15:09 GMT",,12.056,2_39_81_4550_2021-07-01 17:57:32.491996,0002,11900388,2-39-81-4550,America/Los_Angeles,000010180,630.0,63.0,100.0,480.0,"Thu, 01 Jul 2021 17:57:44 GMT",True,"Fri, 02 Jul 2021 01:57:44 GMT",10180.0
60f3769cf9af8b5d86866978,0039,"Thu, 01 Jul 2021 19:53:08 GMT","Fri, 02 Jul 2021 00:02:50 GMT","Thu, 01 Jul 2021 21:55:25 GMT",6.215,2_39_138_29_2021-07-01 19:52:58.752652,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,380.0,7.6,20.0,480.0,"Thu, 01 Jul 2021 19:53:08 GMT",True,"Fri, 02 Jul 2021 03:53:08 GMT",10927.0
60f3769cf9af8b5d86866979,0039,"Thu, 01 Jul 2021 20:01:53 GMT","Thu, 01 Jul 2021 20:26:58 GMT",,17.68,2_39_81_4550_2021-07-01 20:01:45.683179,0002,11900388,2-39-81-4550,America/Los_Angeles,000003005,253.0,25.3,100.0,288.0,"Thu, 01 Jul 2021 20:01:53 GMT",True,"Fri, 02 Jul 2021 00:49:53 GMT",3005.0
60f3769cf9af8b5d8686697a,0039,"Thu, 01 Jul 2021 20:06:06 GMT","Thu, 01 Jul 2021 23:57:02 GMT","Thu, 01 Jul 2021 21:54:16 GMT",11.445,2_39_127_19_2021-07-01 20:06:06.372881,0002,CA-309,2-39-127-19,America/Los_Angeles,000008677,310.0,15.5,50.0,240.0,"Thu, 01 Jul 2021 20:06:09 GMT",True,"Fri, 02 Jul 2021 00:06:06 GMT",8677.0
60f3769cf9af8b5d8686697b,0039,"Thu, 01 Jul 2021 20:41:34 GMT","Thu, 01 Jul 2021 23:44:52 GMT","Thu, 01 Jul 2021 22:30:38 GMT",10.669,2_39_89_25_2021-07-01 20:41:33.620795,0002,CA-315,2-39-89-25,America/Los_Angeles,000000431,286.0,28.6,100.0,480.0,"Thu, 01 Jul 2021 20:41:47 GMT",True,"Fri, 02 Jul 2021 04:41:34 GMT",431.0
60f3769cf9af8b5d8686697c,0039,"Thu, 01 Jul 2021 21:28:42 GMT","Thu, 01 Jul 2021 23:06:25 GMT",,60.148,2_39_81_4550_2021-07-01 21:28:27.706772,0002,11900388,2-39-81-4550,America/Los_Angeles,000004903,258.0,82.56,320.0,923.0,"Thu, 01 Jul 2021 21:28:42 GMT",True,"Fri, 02 Jul 2021 12:51:42 GMT",4903.0
60f3769cf9af8b5d8686697d,0039,"Thu, 01 Jul 2021 21:39:33 GMT","Thu, 01 Jul 2021 22:11:12 GMT","Thu, 01 Jul 2021 22:11:07 GMT",1.745,2_39_139_28_2021-07-01 21:39:22.327346,0002,CA-303,2-39-139-28,America/Los_Angeles,000015855,283.0,2.83,10.0,30.0,"Thu, 01 Jul 2021 21:39:32 GMT",True,"Thu, 01 Jul 2021 22:09:33 GMT",15855.0
60f3769cf9af8b5d8686697e,0039,"Thu, 01 Jul 2021 22:20:35 GMT","Thu, 01 Jul 2021 23:35:43 GMT","Thu, 01 Jul 2021 23:05:30 GMT",2.196,2_39_125_21_2021-07-01 22:20:24.317872,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Thu, 01 Jul 2021 22:20:35 GMT",True,"Fri, 02 Jul 2021 07:14:35 GMT",1746.0
60f3769cf9af8b5d8686697f,0039,"Thu, 01 Jul 2021 23:12:03 GMT","Thu, 01 Jul 2021 23:45:52 GMT",,16.412,2_39_81_4550_2021-07-01 23:11:55.190948,0002,11900388,2-39-81-4550,America/Los_Angeles,000009307,301.0,45.15,150.0,492.0,"Thu, 01 Jul 2021 23:12:03 GMT",True,"Fri, 02 Jul 2021 07:24:03 GMT",9307.0
60f3769cf9af8b5d86866980,0039,"Thu, 01 Jul 2021 23:29:09 GMT","Thu, 01 Jul 2021 23:58:43 GMT","Thu, 01 Jul 2021 23:58:36 GMT",1.685,2_39_129_17_2021-07-01 23:29:00.861299,0002,CA-307,2-39-129-17,America/Los_Angeles,000014564,250.0,9.0,36.0,150.0,"Thu, 01 Jul 2021 23:29:09 GMT",True,"Fri, 02 Jul 2021 01:59:09 GMT",14564.0
60f3769cf9af8b5d86866981,0039,"Fri, 02 Jul 2021 02:23:40 GMT","Fri, 02 Jul 2021 03:45:58 GMT","Fri, 02 Jul 2021 03:45:53 GMT",4.616,2_39_139_28_2021-07-02 02:23:40.036471,0002,CA-303,2-39-139-28,America/Los_Angeles,000001263,320.0,32.0,100.0,480.0,"Fri, 02 Jul 2021 02:24:03 GMT",True,"Fri, 02 Jul 2021 10:23:40 GMT",1263.0
60f3769cf9af8b5d86866982,0039,"Fri, 02 Jul 2021 02:52:56 GMT","Fri, 02 Jul 2021 03:35:32 GMT",,20.02,2_39_81_4550_2021-07-02 02:52:42.446285,0002,11900388,2-39-81-4550,America/Los_Angeles,000001424,283.0,59.43,210.0,663.0,"Fri, 02 Jul 2021 02:52:56 GMT",True,"Fri, 02 Jul 2021 13:55:56 GMT",1424.0
60f4c804f9af8b5f7d79bd02,0039,"Fri, 02 Jul 2021 08:17:40 GMT","Fri, 02 Jul 2021 09:49:28 GMT",,45.596,2_39_81_4550_2021-07-02 08:17:30.829793,0002,11900388,2-39-81-4550,America/Los_Angeles,000005209,286.0,45.76,160.0,548.0,"Fri, 02 Jul 2021 08:17:40 GMT",True,"Fri, 02 Jul 2021 17:25:40 GMT",5209.0
60f4c804f9af8b5f7d79bd03,0039,"Fri, 02 Jul 2021 12:19:41 GMT","Fri, 02 Jul 2021 13:24:09 GMT","Fri, 02 Jul 2021 13:23:37 GMT",6.941,2_39_130_31_2021-07-02 12:19:31.796936,0002,CA-306,2-39-130-31,America/Los_Angeles,000000300,290.0,29.0,100.0,410.0,"Fri, 02 Jul 2021 12:19:41 GMT",True,"Fri, 02 Jul 2021 19:09:41 GMT",300.0
60f4c804f9af8b5f7d79bd04,0039,"Fri, 02 Jul 2021 13:55:08 GMT","Fri, 02 Jul 2021 15:13:05 GMT","Fri, 02 Jul 2021 14:30:27 GMT",1.673,2_39_125_21_2021-07-02 13:54:58.700104,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Fri, 02 Jul 2021 13:55:07 GMT",True,"Fri, 02 Jul 2021 22:49:08 GMT",1746.0
60f4c804f9af8b5f7d79bd05,0039,"Fri, 02 Jul 2021 15:40:52 GMT","Fri, 02 Jul 2021 17:21:13 GMT","Fri, 02 Jul 2021 16:58:05 GMT",0.932,2_39_79_377_2021-07-02 15:40:52.016416,0002,CA-325,2-39-79-377,America/Los_Angeles,,,,,,,,,
60f4c804f9af8b5f7d79bd06,0039,"Fri, 02 Jul 2021 15:48:40 GMT","Fri, 02 Jul 2021 22:01:24 GMT","Fri, 02 Jul 2021 16:51:11 GMT",3.879,2_39_79_380_2021-07-02 15:48:32.325192,0002,CA-489,2-39-79-380,America/Los_Angeles,000000751,340.0,20.4,60.0,360.0,"Fri, 02 Jul 2021 15:48:40 GMT",True,"Fri, 02 Jul 2021 21:48:40 GMT",751.0
60f4c804f9af8b5f7d79bd07,0039,"Fri, 02 Jul 2021 17:01:50 GMT","Sat, 03 Jul 2021 01:02:54 GMT","Fri, 02 Jul 2021 19:56:56 GMT",9.951,2_39_78_360_2021-07-02 17:01:39.399820,0002,CA-322,2-39-78-360,America/Los_Angeles,000009048,450.0,13.5,30.0,180.0,"Fri, 02 Jul 2021 17:01:49 GMT",True,"Fri, 02 Jul 2021 20:01:50 GMT",9048.0
60f4c804f9af8b5f7d79bd08,0039,"Fri, 02 Jul 2021 17:05:12 GMT","Sat, 03 Jul 2021 00:56:15 GMT","Fri, 02 Jul 2021 18:13:29 GMT",2.22,2_39_139_28_2021-07-02 17:05:06.181857,0002,CA-303,2-39-139-28,America/Los_Angeles,000000324,290.0,5.8,20.0,480.0,"Fri, 02 Jul 2021 17:05:11 GMT",True,"Sat, 03 Jul 2021 01:05:12 GMT",324.0
60f4c804f9af8b5f7d79bd08,0039,"Fri, 02 Jul 2021 17:05:12 GMT","Sat, 03 Jul 2021 00:56:15 GMT","Fri, 02 Jul 2021 18:13:29 GMT",2.22,2_39_139_28_2021-07-02 17:05:06.181857,0002,CA-303,2-39-139-28,America/Los_Angeles,000000324,290.0,5.8,20.0,240.0,"Fri, 02 Jul 2021 17:05:20 GMT",True,"Fri, 02 Jul 2021 21:05:12 GMT",324.0
60f4c804f9af8b5f7d79bd09,0039,"Fri, 02 Jul 2021 17:09:20 GMT","Fri, 02 Jul 2021 18:29:11 GMT","Fri, 02 Jul 2021 17:39:39 GMT",0.909,2_39_83_386_2021-07-02 17:09:19.516586,0002,CA-212,2-39-83-386,America/Los_Angeles,,,,,,,,,
60f4c804f9af8b5f7d79bd0a,0039,"Fri, 02 Jul 2021 17:21:46 GMT","Fri, 02 Jul 2021 21:02:04 GMT","Fri, 02 Jul 2021 19:55:05 GMT",0.915,2_39_131_30_2021-07-02 17:21:46.296041,0002,CA-305,2-39-131-30,America/Los_Angeles,,,,,,,,,
60f4c804f9af8b5f7d79bd0b,0039,"Fri, 02 Jul 2021 19:37:01 GMT","Tue, 06 Jul 2021 06:45:19 GMT","Fri, 02 Jul 2021 22:01:18 GMT",8.275,2_39_79_379_2021-07-02 19:36:53.011269,0002,CA-327,2-39-79-379,America/Los_Angeles,000001111,320.0,9.6,30.0,480.0,"Fri, 02 Jul 2021 19:37:01 GMT",True,"Sat, 03 Jul 2021 03:37:01 GMT",1111.0
60f4c804f9af8b5f7d79bd0c,0039,"Fri, 02 Jul 2021 20:55:44 GMT","Sat, 03 Jul 2021 00:02:28 GMT","Fri, 02 Jul 2021 22:54:16 GMT",6.18,2_39_138_29_2021-07-02 20:55:36.404515,0002,CA-304,2-39-138-29,America/Los_Angeles,000010927,380.0,7.6,20.0,480.0,"Fri, 02 Jul 2021 20:55:43 GMT",True,"Sat, 03 Jul 2021 04:55:44 GMT",10927.0
60f4c804f9af8b5f7d79bd0d,0039,"Fri, 02 Jul 2021 22:43:00 GMT","Sat, 03 Jul 2021 03:58:44 GMT","Fri, 02 Jul 2021 23:53:11 GMT",2.386,2_39_78_365_2021-07-02 22:42:40.718067,0002,CA-321,2-39-78-365,America/Los_Angeles,000001082,290.0,5.8,20.0,120.0,"Fri, 02 Jul 2021 22:43:00 GMT",True,"Sat, 03 Jul 2021 00:43:00 GMT",1082.0
60f4c804f9af8b5f7d79bd0e,0039,"Fri, 02 Jul 2021 23:11:16 GMT","Sat, 03 Jul 2021 01:57:23 GMT",,44.944,2_39_81_4550_2021-07-02 23:11:03.398709,0002,11900388,2-39-81-4550,America/Los_Angeles,000000326,286.0,28.6,100.0,480.0,"Fri, 02 Jul 2021 23:11:15 GMT",True,"Sat, 03 Jul 2021 07:11:16 GMT",326.0
60f61a25f9af8b61ac13821e,0039,"Sat, 03 Jul 2021 13:25:07 GMT","Sat, 03 Jul 2021 16:27:55 GMT","Sat, 03 Jul 2021 16:21:39 GMT",20.175,2_39_128_18_2021-07-03 13:25:00.084799,0002,CA-308,2-39-128-18,America/Los_Angeles,000000300,440.0,44.0,100.0,410.0,"Sat, 03 Jul 2021 13:25:07 GMT",True,"Sat, 03 Jul 2021 20:15:07 GMT",300.0
60f61a25f9af8b61ac13821f,0039,"Sat, 03 Jul 2021 14:58:27 GMT","Sat, 03 Jul 2021 16:36:59 GMT",,51.428,2_39_81_4550_2021-07-03 14:58:17.017766,0002,11900388,2-39-81-4550,America/Los_Angeles,000000637,258.0,25.8,100.0,480.0,"Sat, 03 Jul 2021 14:58:27 GMT",True,"Sat, 03 Jul 2021 22:58:27 GMT",637.0
60f61a25f9af8b61ac138220,0039,"Sat, 03 Jul 2021 16:10:18 GMT","Sat, 03 Jul 2021 17:30:26 GMT","Sat, 03 Jul 2021 17:04:56 GMT",5.941,2_39_126_20_2021-07-03 16:10:10.189192,0002,CA-310,2-39-126-20,America/Los_Angeles,000000300,290.0,29.0,100.0,410.0,"Sat, 03 Jul 2021 16:10:17 GMT",True,"Sat, 03 Jul 2021 23:00:18 GMT",300.0
60f61a25f9af8b61ac138221,0039,"Sat, 03 Jul 2021 19:55:18 GMT","Sat, 03 Jul 2021 20:08:32 GMT",,6.46,2_39_81_4550_2021-07-03 19:55:16.474569,0002,11900388,2-39-81-4550,America/Los_Angeles,000000265,291.0,29.1,100.0,480.0,"Sat, 03 Jul 2021 19:55:18 GMT",True,"Sun, 04 Jul 2021 03:55:18 GMT",265.0
60f61a25f9af8b61ac138222,0039,"Sat, 03 Jul 2021 21:02:54 GMT","Sat, 03 Jul 2021 22:48:35 GMT","Sat, 03 Jul 2021 22:29:47 GMT",4.161,2_39_125_21_2021-07-03 21:02:45.529804,0002,CA-311,2-39-125-21,America/Los_Angeles,000001746,350.0,35.0,100.0,534.0,"Sat, 03 Jul 2021 21:02:54 GMT",True,"Sun, 04 Jul 2021 05:56:54 GMT",1746.0
60f61a25f9af8b61ac138223,0039,"Sat, 03 Jul 2021 21:07:35 GMT","Sat, 03 Jul 2021 21:11:52 GMT",,2.696,2_39_81_4550_2021-07-03 21:07:28.856198,0002,11900388,2-39-81-4550,America/Los_Angeles,000009302,286.0,31.46,110.0,317.0,"Sat, 03 Jul 2021 21:07:35 GMT",True,"Sun, 04 Jul 2021 02:24:35 GMT",9302.0
60f61a25f9af8b61ac138223,0039,"Sat, 03 Jul 2021 21:07:35 GMT","Sat, 03 Jul 2021 21:11:52 GMT",,2.696,2_39_81_4550_2021-07-03 21:07:28.856198,0002,11900388,2-39-81-4550,America/Los_Angeles,000009302,286.0,31.46,110.0,317.0,"Sat, 03 Jul 2021 21:11:17 GMT",True,"Sun, 04 Jul 2021 02:24:35 GMT",9302.0
60f61a25f9af8b61ac138224,0039,"Sat, 03 Jul 2021 21:12:56 GMT","Sat, 03 Jul 2021 22:48:40 GMT",,50.996,2_39_81_4550_2021-07-03 21:12:52.456321,0002,11900388,2-39-81-4550,America/Los_Angeles,000009302,286.0,31.46,110.0,317.0,"Sat, 03 Jul 2021 21:12:55 GMT",True,"Sun, 04 Jul 2021 02:29:56 GMT",9302.0
60f61a25f9af8b61ac138224,0039,"Sat, 03 Jul 2021 21:12:56 GMT","Sat, 03 Jul 2021 22:48:40 GMT",,50.996,2_39_81_4550_2021-07-03 21:12:52.456321,0002,11900388,2-39-81-4550,America/Los_Angeles,000009302,286.0,31.46,110.0,317.0,"Sat, 03 Jul 2021 22:48:10 GMT",True,"Sun, 04 Jul 2021 02:29:56 GMT",9302.0
60f61a25f9af8b61ac138225,0039,"Sat, 03 Jul 2021 22:52:01 GMT","Sat, 03 Jul 2021 23:19:16 GMT",,15.032,2_39_81_4550_2021-07-03 22:51:54.833607,0002,11900388,2-39-81-4550,America/Los_Angeles,000009307,301.0,45.15,150.0,492.0,"Sat, 03 Jul 2021 22:52:00 GMT",True,"Sun, 04 Jul 2021 07:04:01 GMT",9307.0
60f61a25f9af8b61ac138226,0039,"Sat, 03 Jul 2021 23:03:19 GMT","Sat, 03 Jul 2021 23:15:28 GMT","Sat, 03 Jul 2021 23:15:23 GMT",1.275,2_39_131_30_2021-07-03 23:03:18.768427,0002,CA-305,2-39-131-30,America/Los_Angeles,000000710,283.0,28.3,100.0,480.0,"Sat, 03 Jul 2021 23:03:29 GMT",True,"Sun, 04 Jul 2021 07:03:19 GMT",710.0
60f61a25f9af8b61ac138227,0039,"Sat, 03 Jul 2021 23:31:45 GMT","Sun, 04 Jul 2021 00:08:47 GMT",,22.704,2_39_81_4550_2021-07-03 23:31:38.646825,0002,11900388,2-39-81-4550,America/Los_Angeles,000000710,283.0,28.3,100.0,480.0,"Sat, 03 Jul 2021 23:31:44 GMT",True,"Sun, 04 Jul 2021 07:31:45 GMT",710.0
